#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="ExtendedBayesianSkyline.t:Asp" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="scaledDemo.t:Asp" spec="beast.evolution.tree.coalescent.ScaledPopulationFunction">
#                <population id="demographic.alltrees" spec="beast.evolution.tree.coalescent.CompoundPopulationFunction">
#                    <parameter id="popSizes.alltrees" name="populationSizes">1.0</parameter>
#                    <populationIndicators id="indicators.alltrees" spec="beast.core.parameter.BooleanParameter">false</populationIndicators>
#                    <itree id="treeIntervals.t:Asp" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                        <tree id="Tree.t:Asp">
#                            <taxonset id="TaxonSet.Asp" spec="beast.evolution.alignment.TaxonSet">
#                            </taxonset>
#                        </tree>
#                    </itree>
#                </population>
#                <parameter id="RealParameter.7" lower="0.0" name="factor" upper="0.0">1.0</parameter>
#            </populationModel>
#            <treeIntervals idref="treeIntervals.t:Asp"/>
#        </distribution>
#        <prior id="GammaShapePrior.s:Asp" name="distribution">
#            <parameter id="gammaShape.s:Asp" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="indicatorsPrior.alltrees" name="distribution">
#            <x id="indsSun.alltrees" spec="beast.core.util.Sum">
#                <arg idref="indicators.alltrees"/>
#            </x>
#            <distr id="Poisson.EBSP" spec="beast.math.distributions.Poisson">
#                <parameter estimate="false" id="RealParameter.8" name="lambda" upper="0.0">0.69314718056</parameter>
#            </distr>
#        </prior>
#        <prior id="popSizePrior.alltrees" name="distribution" x="@popSizes.alltrees">
#            <Exponential id="popPriorDist.EBSP" name="distr">
#                <parameter id="populationMean.alltrees" name="mean">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="populationMeanPrior.alltrees" name="distribution" x="@populationMean.alltrees">
#            <OneOnX id="OneOnX.EBSP" name="distr"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:Asp" name="distribution">
#            <parameter id="ucldStdev.c:Asp" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <parameter estimate="false" id="RealParameter.5" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.6" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@Asp" id="treeLikelihood.Asp" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Asp">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:Asp" shape="@gammaShape.s:Asp" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:Asp" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Asp" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="WAG.s:Asp" spec="beast.evolution.substitutionmodel.WAG"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:Asp" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:Asp">
#                <LogNormal S="@ucldStdev.c:Asp" id="LogNormalDistributionModel.c:Asp" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.4" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="108" id="rateCategories.c:Asp" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:Asp" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.Asp	TreeHeight	gammaShape	mutationRate	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	ExtendedBayesianSkyline	indicators.alltrees1	indicators.alltrees2	indicators.alltrees3	indicators.alltrees4	indicators.alltrees5	indicators.alltrees6	indicators.alltrees7	indicators.alltrees8	indicators.alltrees9	indicators.alltrees10	indicators.alltrees11	indicators.alltrees12	indicators.alltrees13	indicators.alltrees14	indicators.alltrees15	indicators.alltrees16	indicators.alltrees17	indicators.alltrees18	indicators.alltrees19	indicators.alltrees20	indicators.alltrees21	indicators.alltrees22	indicators.alltrees23	indicators.alltrees24	indicators.alltrees25	indicators.alltrees26	indicators.alltrees27	indicators.alltrees28	indicators.alltrees29	indicators.alltrees30	indicators.alltrees31	indicators.alltrees32	indicators.alltrees33	indicators.alltrees34	indicators.alltrees35	indicators.alltrees36	indicators.alltrees37	indicators.alltrees38	indicators.alltrees39	indicators.alltrees40	indicators.alltrees41	indicators.alltrees42	indicators.alltrees43	indicators.alltrees44	indicators.alltrees45	indicators.alltrees46	indicators.alltrees47	indicators.alltrees48	indicators.alltrees49	indicators.alltrees50	indicators.alltrees51	indicators.alltrees52	indicators.alltrees53	indicators.alltrees54	populationMean.alltrees	popSizes.alltrees1	popSizes.alltrees2	popSizes.alltrees3	popSizes.alltrees4	popSizes.alltrees5	popSizes.alltrees6	popSizes.alltrees7	popSizes.alltrees8	popSizes.alltrees9	popSizes.alltrees10	popSizes.alltrees11	popSizes.alltrees12	popSizes.alltrees13	popSizes.alltrees14	popSizes.alltrees15	popSizes.alltrees16	popSizes.alltrees17	popSizes.alltrees18	popSizes.alltrees19	popSizes.alltrees20	popSizes.alltrees21	popSizes.alltrees22	popSizes.alltrees23	popSizes.alltrees24	popSizes.alltrees25	popSizes.alltrees26	popSizes.alltrees27	popSizes.alltrees28	popSizes.alltrees29	popSizes.alltrees30	popSizes.alltrees31	popSizes.alltrees32	popSizes.alltrees33	popSizes.alltrees34	popSizes.alltrees35	popSizes.alltrees36	popSizes.alltrees37	popSizes.alltrees38	popSizes.alltrees39	popSizes.alltrees40	popSizes.alltrees41	popSizes.alltrees42	popSizes.alltrees43	popSizes.alltrees44	popSizes.alltrees45	popSizes.alltrees46	popSizes.alltrees47	popSizes.alltrees48	popSizes.alltrees49	popSizes.alltrees50	popSizes.alltrees51	popSizes.alltrees52	popSizes.alltrees53	popSizes.alltrees54	popSizes.alltrees55	sum(indicators.alltrees)
24370000	-6955.5893287330655	-6606.2857866095865	-349.30354212347873	-6606.2857866095865	0.984518985113341	0.6992282561616278	1.0	0.24990751186168617	0.9995290006386167	0.06827715679615302	0.2605269557515444	-98.98836050752647	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54.77179844008149	98.44174052096488	81.444893287171	80.7955185912545	5.624036764695245	54.6656091440225	3.7700778821354914	3.5593141185627037	9.615658215430718	4.108638868483761	5.894768105630454	50.0394630887949	63.84979484037143	1.9334394832086343	7.239918332415872	60.84001458410441	42.675396652513264	1.8593535827071643	2.0605257153357615	8.41690634619935	3.070321548929583	60.47172540480645	3.047281943387503	32.232348119650354	10.293632467915257	8.89057854925826	2.5204208921476523	55.221330826033764	57.259995106873184	25.392016592110714	1.4469121051306437	43.795322003074304	50.139288088744514	9.855792048553637	23.213820561164738	13.983588081855544	3.948303328021549	22.572608498712437	0.5300887735107821	51.352016980368454	22.30205476323627	18.877714282261245	7.669724882993443	0.679212011917367	31.47369710202353	11.23610254416115	8.664515915593974	33.22364051897188	1.400920294343165	5.220167064847749	3.0795331948885973	17.59079760698786	14.65418407278681	8.70459968095782	6.868211654008441	19.777277365854204	2
24380000	-6852.223702337066	-6602.390399999354	-249.8333023377129	-6602.390399999354	0.8439564574784463	0.6992282561616278	1.0	0.3487315391996914	1.0370960016052388	0.1678922836922308	0.39742690086567006	-98.51829877779646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.797007384786404	19.09399525062417	1.5160144454815923	4.736947282184319	1.0059689709898003	9.778013352322537	0.6743521648811198	1.9442367391545397	2.742543216860872	0.7349104189082013	1.054394566313951	7.676731104706434	11.420784589582757	1.4546241315854547	1.2950009929931967	10.882426525085576	4.419438843275272	0.3325817537402747	0.36856532421097377	7.379465852070326	0.5491870587641636	10.816550802321679	0.5450659747014364	18.47372926408158	1.841217491055473	1.4705076696010453	0.4508265712719536	9.877415044025364	3.190354401308493	1.0827911167146953	0.2588085288930065	2.426290988255389	2.4120814610738037	1.2086412531232316	4.475119215224814	0.4557191125325725	0.7199928592457193	3.164736813572667	0.5519911153249254	9.185312586197384	1.5915159758824329	0.9484254503741054	10.396694470353234	1.9187735917602524	5.629686293255051	3.0182354561694664	1.549818133204743	5.94269789899147	3.6835742799628095	0.9337289762372852	2.799249345315512	3.1464581950595276	2.621187429807868	1.5569878986034316	1.2285139836736865	0.5603471594585334	1
24390000	-6843.866641253784	-6606.788587150923	-237.07805410286036	-6606.788587150923	0.9888250089930639	0.7959499948100629	1.0	0.3968679819666817	0.962118871608259	0.17148313894356174	0.4283256760244536	-108.98581400376594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.077996755769253	21.434687883879256	1.1237454125187096	0.9119556751251595	0.3640826790404238	5.583275192152617	0.1958563405269938	1.2061912509506927	1.7014551607384314	5.856873533780523	0.5627001721295454	4.7625917708069485	7.085377090928552	4.867260500105581	0.9749041987062671	2.110882340040319	0.873346459198351	0.41559552936406186	4.646991546429484	1.4742346626065126	0.29973744698397575	1.338265484449344	0.3381552239166517	9.135055221773277	0.4134557798793205	0.21849242616141723	0.2798535547624147	1.986569014679892	1.979274174174765	2.193505938649694	8.885603599158149	1.6604639713675393	1.4964389347938996	0.6298021767782563	2.7763335275275063	9.175950158051535	0.11993586262388509	1.9633811969590096	0.6928781560419145	5.698505462630247	0.9873656881375573	1.0670137579212093	2.6720283427355174	2.866734401421537	3.848730775449047	1.8724927511265428	4.103967236506701	3.6868093624872165	2.285264432689528	1.1836285714785972	2.647244880278391	0.6843894987850265	1.842359409436737	0.8592446708189091	0.38148667121222135	0.9881647731792238	1
24400000	-6857.672497822738	-6604.701418363783	-252.97107945895448	-6604.701418363783	1.049662163312504	0.7959499948100629	1.0	0.33243710660225273	1.0245931546522422	0.1282888573432218	0.3552730867295698	-103.03587361980433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.064466098633167	22.887817650795665	0.2959300019888829	3.329996437844895	5.916960117873113	2.9393906952519275	5.340154880390407	2.969406264653437	2.2575410967594234	1.9928115656276142	0.36349162600632906	6.319147808173009	0.09271953504853298	0.0463435415816602	1.293531763145334	17.639843884688737	1.1587819466802292	18.51361346629563	4.048616063620023	3.94146571059104	16.5658920526188	2.3783049999045462	0.44867436573786085	12.120661807725595	0.5485853734547967	0.8568806100735117	11.999501481204799	10.163862655513181	13.981903831330447	2.4779355291212526	0.32185289243139353	3.4411906126722194	1.9855194965125906	0.8356401800729167	3.683721546904724	0.24036273963782195	0.15913445449317803	2.6050723186945466	0.77286287925857	7.560945812061602	0.3156609585783432	1.4726820770647164	3.545326338669672	9.302146628546376	0.052876039278056265	2.4844788370547866	4.055733836639956	8.732531090080373	3.032156528603538	1.570473442422011	4.310728606898544	2.151428954378296	5.776179346359195	3.980742218048914	2.1103450828295043	1.3111262860749573	1
24410000	-6905.257715505399	-6610.4630520980945	-294.7946634073038	-6610.4630520980945	0.949447336892228	0.7959499948100629	1.0	0.3427985183282953	0.9991129936840372	0.12288756957547323	0.3654937203995784	-89.90835917897057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.160844229286578	32.140151195889416	3.2053072057701746	4.785042856388584	19.636326330534995	6.393385342025002	14.67454125508121	8.159814782482076	0.4633269545057328	5.476169921735951	27.106320793135367	23.695459940126806	8.029473856194889	23.235464864654993	7.7915905662957785	48.4736159562721	1.375495137808288	50.87470132924688	7.657174307546198	0.32954561405971095	45.52243741956867	6.077469798062341	1.232939987245517	25.783797178676576	1.5074916130724672	2.249980279015369	32.97417087526019	27.929905628205898	3.6672821918824936	15.698238849897114	0.5927281881385378	9.456260116666295	4.535267940530289	15.6933461946448	10.122725842800456	0.6605076103601125	0.4372953912142459	1.0682606638966428	0.5905226322295446	2.7034845588187153	19.404870588372383	3.4365024867539864	15.421117223823959	1.5548685248686318	1.2912671698027007	1.1427877141898395	11.145001378883354	15.862257729842218	8.332250106499437	4.31560092113777	11.845717249453037	5.912044436076817	28.15447102978767	5.164616585164504	5.799147529252053	4.994827654119865	1
24420000	-6854.151278727968	-6598.521534364646	-255.62974436332226	-6598.521534364646	0.9385274309021844	0.7959499948100629	1.0	0.37935763782110293	1.0066340144763655	0.15525392275536173	0.3936916182274791	-90.80413082768247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.392370473465437	36.23702934507935	1.179600924519595	2.028031729008623	5.5105943295697015	2.7096911602566465	6.219470998930995	18.587343175155226	1.6424170951301855	6.885483325145819	10.128366850108668	4.265490919343872	3.403110115485677	9.847824021235612	5.937841047912309	20.544441111504067	0.5829723716785381	7.293133471606062	10.064652620555064	0.13967042334352936	19.293651120686537	1.8149842826443485	16.109597117154728	21.309126196515976	3.3532595476211036	8.956847875318072	0.6816184057334519	11.837456111097005	1.554294259754905	6.653341972609874	0.5920894869155656	4.0078210644976195	1.9221703042159972	6.651268331811114	4.290287424666642	2.1449018837430773	0.18533771900238746	0.675813210595428	0.2502796047605455	1.1458105243193644	8.224313643917263	4.66082523100972	6.535890265835613	6.7541572802495535	0.5472742605618958	0.48434461580714105	4.723555691051643	6.722857649411185	3.5314349520308834	1.8290694274809014	16.720482453678674	1.5416005277661882	11.932633055862992	2.1889054324547548	2.4578369606079984	2.116944250553685	1
24430000	-6985.235551242118	-6610.692731590642	-374.5428196514763	-6610.692731590642	0.8972861142582258	0.7959499948100629	1.0	0.3103789522286885	1.0272857218681615	0.08450703168772247	0.2988070529057803	-103.02559675129956	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67.55390738319859	27.278725143824044	70.61459651415684	14.586463340504089	95.84063639442363	19.489246744917924	4.409895329128143	133.68804636715706	11.441444280068012	49.52331300703464	72.84750511793338	14.919152419628821	12.88082329874122	26.799226413163325	42.707468294617094	6.798887027794197	4.192984264685317	52.455305555297286	27.63453362225626	1.0045688539838495	138.76811232827265	13.054135851870754	115.86704705775767	153.26426289967284	39.86506141386491	64.42144435465268	4.90248833153318	85.13999911320342	11.179142769799567	2.785972899592498	1.2239257286096077	28.825946949642642	13.825063126777653	60.64680365024254	30.857564674649907	15.427043003656836	1.3330273906328411	85.07258465915363	1.8001169446693739	8.241154696489026	59.15274783518771	0.08303630565770156	47.00889162457642	48.57876045781532	3.936228326560677	3.483611662276594	33.97381359414684	48.35364025320274	25.3995762148918	36.65867394202969	120.26079319052349	11.08784407182598	85.82455202025731	68.12468387737695	17.67780464675961	15.225959861923316	2
24440000	-7003.268506459599	-6605.380991008618	-397.8875154509806	-6605.380991008618	1.076608712284977	0.9147662034825972	1.0	0.3539479570933309	0.9675455659813752	0.09954448679125658	0.3205813539419407	-111.71629975799642	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86.23417762672639	173.37589588321097	4.467346708232976	36.34167944286484	122.34286339372811	26.400975526182535	5.629336804607811	170.6559869527653	18.985272638263073	63.21769289062236	92.99158167668217	16.64589068020659	16.442678852332172	100.83709515787706	54.5171041848833	8.678941815949926	5.298741499205124	66.96045146671626	35.27614276248478	1.2823561559707146	177.14081258929525	16.663916469376833	147.9070553296816	11.065778534183433	50.88870385487998	82.23551369037554	6.258143547437958	108.68324410933099	14.270442979071753	1.5981989470492108	3.299594317061959	36.79701035520436	74.51894610253174	77.41709459975557	39.39041894627358	19.6929891721313	1.701641329687378	108.59718794721799	0.5912513358349499	35.17368493392307	75.50989663696646	0.1059978291253408	60.00797388956766	62.01194898235193	5.024689552989605	4.446913561390971	43.36838518483093	61.72457765974569	32.423166206124	46.795673599532826	50.86826705687043	14.153898008645642	109.55709225917856	86.96278746575362	22.566140213206694	19.43630173488763	3
24450000	-7028.214022000668	-6611.450041695979	-416.7639803046882	-6611.450041695979	0.9982756357436376	0.7871924640547292	1.0	0.2759407547228558	0.9899337470057574	0.06669468715585228	0.26534900236872283	-112.73457879423631	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127.78354540170388	185.13287424538447	6.619804544175501	53.85183430591704	181.29012497478362	35.00535276711016	5.832513797182697	252.88148686528024	7.636878928567421	93.67725363656929	183.46725303655688	27.26110055770454	24.36509348703332	0.4301629123284779	80.78454563494762	108.71968565946413	10.342160089267445	99.13459450522102	52.27290054065406	1.9002212415933364	262.49083241658354	34.758133366379994	219.17166070468846	16.397494040573804	75.40790877164393	121.85824445120834	9.273443455168666	11.169101859770846	21.14623051444837	2.368243466009741	4.8894054750145255	54.526552844564115	110.42367880863009	114.7182137629601	11.720431903080843	29.181468939901936	2.521526477016367	160.92150558469356	0.7566464945991596	52.12107646175521	111.89208931700064	0.1570697232036006	88.9210272193202	91.8905579703541	7.4456864238120595	6.589526294657232	64.26414873755203	91.4647253427345	48.04530228027779	69.34277390448422	75.37762511175183	20.973531824327512	162.3439111738052	128.86321417118506	33.43896215903392	28.801104313094076	2
24460000	-6937.238285632119	-6601.044036163751	-336.19424946836807	-6601.044036163751	0.8186547092851876	0.7871924640547292	1.0	0.5046931138044706	0.8962926987492201	0.19081300780875035	0.46370957674466995	-111.453559097618	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.961422972043366	76.98450590624816	16.328530213630934	13.048076061158175	43.9258452436399	15.46168955173218	0.8903870434216061	61.27213525044956	10.373907828436199	22.697609958962154	44.45335434172417	6.605251579122659	5.903561079276159	0.10422668923154177	19.573760292415546	26.342328838258847	4.648191671732966	24.019901012992435	12.665506959655566	0.46041572423493066	34.476558524791535	8.421751529057467	53.104384208708524	3.973044785036902	18.271023484100265	29.525747131400273	2.2469168805749495	1.9930122968493464	2.9381789320742993	0.5738155677352791	1.184682664093077	13.211557564167506	26.755199309702878	27.795747314308983	5.235630340026165	7.07054887195047	0.610955405445098	2.048581294628673	0.9100434417004709	12.628720615143438	27.110989084539163	0.038057342366896035	21.545196028104876	22.264701010708254	1.8040589338803243	1.5966148861570375	15.57093665500318	22.161523531498553	1.6135277913333739	16.801466465516274	5.998773365003988	5.081799757466716	39.335256233397594	31.223022236146754	8.10212181777667	6.978388100724557	2
24470000	-6880.765759745835	-6599.617252404899	-281.1485073409359	-6599.617252404899	0.9582523845744586	0.8809068383623644	1.0	0.3259100937144659	0.9921217407229308	0.1424443027537311	0.36468695503663123	-99.92401714738068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.131464387232985	35.271184681064696	6.847846598193878	6.376854785375905	21.46743589864723	20.883633716487324	2.243869144050527	29.94491349151036	5.069935480812948	1.2023819085819984	6.784883084559772	3.2281180722364176	1.456005992562383	0.6801259611377443	7.106142111366463	1.2495857178664063	2.271663896370925	2.1061974316204624	6.756671838526999	0.22501433932392537	16.84938117938859	3.371780208550704	25.953170795333723	4.67085066464164	8.929413270752997	2.355675054291078	11.365443187980269	1.4695006540940787	1.435946594384397	0.28043510260708215	1.0463031824829916	6.45675145365858	13.075799064327406	13.584335609599265	2.5587568796937	2.1234399425375003	2.1353456357470373	1.0011825015928735	0.3852800137349571	6.171907422242954	24.243884870113433	0.01859938159875264	10.529566638768308	9.171520720164803	0.8816795511991952	12.496629107481873	7.609827031651174	4.471716105453958	0.788563185045378	0.10473815536996502	2.9317200834600072	2.483576808552674	19.223923570818325	5.111528655657813	16.080825689131288	3.410477325985615	1
24480000	-6844.65898619408	-6588.105599072331	-256.5533871217494	-6588.105599072331	0.9466841301579106	0.754242655641161	1.0	0.43146376281575205	1.0529509487699529	0.17532457853323583	0.3959505830338302	-100.63695709539894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	9.15320846335107	24.684469948454208	4.596920201416806	3.117016521169487	12.985915369812828	6.002868995757664	1.3573439763903365	18.114045580153526	1.7557705162089947	0.7273355691269949	0.2471145381176966	0.49296252764200527	0.880755889367621	2.2829221165447096	3.6140227646928844	0.7558897325303067	1.374157363096681	5.62395359043273	4.0871936961152535	0.13611393467065042	6.8625557534524475	5.518039461336232	15.699391446546231	5.182831524719397	5.401511646921421	1.2918285057654366	1.2251231948085997	0.20761912190334333	4.330609241974893	4.663462512654205	0.4597176156956851	3.9057681754349565	0.4478434687327796	8.21733128326271	5.823353236613881	0.7200447095682351	1.2877797622178868	0.9771202757207397	0.7643830017062914	3.7334625259375858	14.665423418295514	0.011250994134212171	3.594432040279966	5.547965413608154	0.298335628383278	7.559364274516142	11.843168135744426	2.7049959379132638	0.4770115459105493	0.06335739526816896	1.773433449226756	1.974756211393169	11.628787235932911	10.489609332974265	1.6605543496130095	2.063039579342848	3
24490000	-6819.064780161939	-6586.097563385803	-232.96721677613516	-6586.097563385803	0.8940709201792122	0.8735636979476581	1.0	0.4077997996317234	0.9805031363799209	0.13357466568881965	0.3860791967447525	-103.17581399529081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4.342912707296917	36.65577868510595	2.8229180672504763	6.3679046700537985	0.5010088643410342	0.4775382018088	1.0981317603302367	8.594551194325499	5.914162780866847	1.1658202892642338	1.1816351426446392	8.362124752013676	0.41789127378410557	0.988533145634748	2.1041953345331876	0.8574335504347776	0.0820488149448168	1.4036472165215585	2.2594331375931294	1.150819252016933	2.3400984747780864	1.372386299034635	7.448872915221736	4.601015543327444	2.5628492636164686	2.087628329864414	0.581282848745536	0.9348163081902061	3.0523430714530053	0.9158563778638279	4.486534725094286	2.124210773772172	2.4491035402321635	1.2759117506108684	6.301935883629177	2.111768816077476	1.0100230674293944	4.008955396653715	1.2883363604037352	2.9854361674088645	4.313696430938793	5.4786643775959085	6.3777593683540665	0.9811081300201099	4.189335939864828	2.057236806120796	5.6192149012356225	0.7107141661365908	0.2545129521946985	0.5145071827663863	1.2652710052602387	5.217687385209723	5.517497832546429	0.730228315667635	3.0718272460024423	1.760702683976978	3
24500000	-6957.499274647044	-6619.415070872152	-338.08420377489256	-6619.415070872152	0.917299164539921	0.8988533281230053	1.0	0.2350267594749637	0.9827091633434425	0.048792153560490645	0.23016093134587973	-108.52018295718149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	32.35563294640851	79.92835546986953	10.84294217997355	47.442258232775266	2.9137529600495675	5.940881114934929	6.67613216502501	9.944719159163027	44.06178365075661	8.685611685800438	19.40358952412156	2.1502865009623964	57.89408934583393	10.182955263415687	12.789141095942451	6.388064210268455	36.27556062486181	22.774463947457285	2.8087522658367683	8.5738507346366	26.626386035449308	26.17855306340567	32.50050774071559	1.5326239239945292	19.09377776145997	31.66376047033064	4.330682138844892	3.7439909482210836	7.235351041679223	6.823326829480133	33.42564784287801	6.241829436734418	18.246347678681033	12.607831467497686	46.95077659744585	13.351545229457182	2.413795060499568	29.86757921583594	49.42429450430002	22.242141007189666	13.732138829548772	40.81722695927481	47.515677852853095	8.50335825994875	3.4956139710170184	15.32685629873413	41.8643585642162	25.08474746307545	0.5486575184128848	3.8331890774386146	2.826060650742625	0.7426397273072673	0.0996350325414137	21.906069285903325	3.1380653494562054	13.117613364596822	2
24510000	-6926.985789681217	-6607.244196919164	-319.7415927620533	-6607.244196919164	0.9576693726234468	0.7277030524457051	1.0	0.2990479223025586	0.9955377649740251	0.08114472011370667	0.29188578161315204	-102.31079343550795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.828495049928225	37.35633433967162	9.325818576376994	40.80422875902207	2.506066253123747	5.109644462001789	5.74202060008496	8.553273192092314	37.89674367511315	17.777726258795962	16.68867661829479	1.849422551772449	49.79365977631031	8.118075600299706	11.645797941092834	15.604332988271636	31.19995399114556	19.587904779249083	1.400208589501692	7.374214039417907	22.900873341352074	11.5576432763546	27.95309924181384	1.318182133940223	16.422213121261134	0.39823075847407696	3.724741427969351	3.220138939705448	6.2229946476819995	5.868620070351847	28.748795521227063	3.125064239770997	15.69335382486489	13.041002043939436	40.381514288297595	11.483422714748187	2.07606150075669	25.688565009311308	42.508942329678	19.130619722163658	11.810764390731647	35.106159112058414	5.699725251285682	7.313584736132227	3.006514391173575	13.182352060512805	36.006778077942975	21.57493787128591	9.092899298076157	3.296856638336298	2.430643682979403	0.6387310058029428	0.19586754805486556	18.841014227595654	2.698993284672762	11.282222146239151	1
