#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="ExtendedBayesianSkyline.t:Tyr" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="scaledDemo.t:Tyr" spec="beast.evolution.tree.coalescent.ScaledPopulationFunction">
#                <population id="demographic.alltrees" spec="beast.evolution.tree.coalescent.CompoundPopulationFunction">
#                    <parameter id="popSizes.alltrees" name="populationSizes">1.0</parameter>
#                    <populationIndicators id="indicators.alltrees" spec="beast.core.parameter.BooleanParameter">false</populationIndicators>
#                    <itree id="treeIntervals.t:Tyr" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                        <tree id="Tree.t:Tyr">
#                            <taxonset id="TaxonSet.Tyr" spec="beast.evolution.alignment.TaxonSet">
#                            </taxonset>
#                        </tree>
#                    </itree>
#                </population>
#                <parameter id="RealParameter.4" lower="0.0" name="factor" upper="0.0">1.0</parameter>
#            </populationModel>
#            <treeIntervals idref="treeIntervals.t:Tyr"/>
#        </distribution>
#        <prior id="GammaShapePrior.s:Tyr" name="distribution">
#            <parameter id="gammaShape.s:Tyr" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="indicatorsPrior.alltrees" name="distribution">
#            <x id="indsSun.alltrees" spec="beast.core.util.Sum">
#                <arg idref="indicators.alltrees"/>
#            </x>
#            <distr id="Poisson.EBSP" spec="beast.math.distributions.Poisson">
#                <parameter estimate="false" id="RealParameter.5" name="lambda" upper="0.0">0.69314718056</parameter>
#            </distr>
#        </prior>
#        <prior id="popSizePrior.alltrees" name="distribution" x="@popSizes.alltrees">
#            <Exponential id="popPriorDist.EBSP" name="distr">
#                <parameter id="populationMean.alltrees" name="mean">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="populationMeanPrior.alltrees" name="distribution" x="@populationMean.alltrees">
#            <OneOnX id="OneOnX.EBSP" name="distr"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:Tyr" name="distribution">
#            <parameter id="ucldStdev.c:Tyr" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@Tyr" id="treeLikelihood.Tyr" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Tyr">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:Tyr" shape="@gammaShape.s:Tyr" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:Tyr" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Tyr" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="WAG.s:Tyr" spec="beast.evolution.substitutionmodel.WAG"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:Tyr" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:Tyr">
#                <LogNormal S="@ucldStdev.c:Tyr" id="LogNormalDistributionModel.c:Tyr" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.1" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="106" id="rateCategories.c:Tyr" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:Tyr" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.Tyr	TreeHeight	gammaShape	mutationRate	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	ExtendedBayesianSkyline	indicators.alltrees1	indicators.alltrees2	indicators.alltrees3	indicators.alltrees4	indicators.alltrees5	indicators.alltrees6	indicators.alltrees7	indicators.alltrees8	indicators.alltrees9	indicators.alltrees10	indicators.alltrees11	indicators.alltrees12	indicators.alltrees13	indicators.alltrees14	indicators.alltrees15	indicators.alltrees16	indicators.alltrees17	indicators.alltrees18	indicators.alltrees19	indicators.alltrees20	indicators.alltrees21	indicators.alltrees22	indicators.alltrees23	indicators.alltrees24	indicators.alltrees25	indicators.alltrees26	indicators.alltrees27	indicators.alltrees28	indicators.alltrees29	indicators.alltrees30	indicators.alltrees31	indicators.alltrees32	indicators.alltrees33	indicators.alltrees34	indicators.alltrees35	indicators.alltrees36	indicators.alltrees37	indicators.alltrees38	indicators.alltrees39	indicators.alltrees40	indicators.alltrees41	indicators.alltrees42	indicators.alltrees43	indicators.alltrees44	indicators.alltrees45	indicators.alltrees46	indicators.alltrees47	indicators.alltrees48	indicators.alltrees49	indicators.alltrees50	indicators.alltrees51	indicators.alltrees52	indicators.alltrees53	populationMean.alltrees	popSizes.alltrees1	popSizes.alltrees2	popSizes.alltrees3	popSizes.alltrees4	popSizes.alltrees5	popSizes.alltrees6	popSizes.alltrees7	popSizes.alltrees8	popSizes.alltrees9	popSizes.alltrees10	popSizes.alltrees11	popSizes.alltrees12	popSizes.alltrees13	popSizes.alltrees14	popSizes.alltrees15	popSizes.alltrees16	popSizes.alltrees17	popSizes.alltrees18	popSizes.alltrees19	popSizes.alltrees20	popSizes.alltrees21	popSizes.alltrees22	popSizes.alltrees23	popSizes.alltrees24	popSizes.alltrees25	popSizes.alltrees26	popSizes.alltrees27	popSizes.alltrees28	popSizes.alltrees29	popSizes.alltrees30	popSizes.alltrees31	popSizes.alltrees32	popSizes.alltrees33	popSizes.alltrees34	popSizes.alltrees35	popSizes.alltrees36	popSizes.alltrees37	popSizes.alltrees38	popSizes.alltrees39	popSizes.alltrees40	popSizes.alltrees41	popSizes.alltrees42	popSizes.alltrees43	popSizes.alltrees44	popSizes.alltrees45	popSizes.alltrees46	popSizes.alltrees47	popSizes.alltrees48	popSizes.alltrees49	popSizes.alltrees50	popSizes.alltrees51	popSizes.alltrees52	popSizes.alltrees53	popSizes.alltrees54	sum(indicators.alltrees)
15160000	-7357.0788742135055	-7086.641856009541	-270.437018203965	-7086.641856009541	0.9784150004766627	1.429509809782357	1.0	0.36113292933751473	1.0645403209084208	0.14133574272780264	0.35147688052996	-101.06031395809185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.728663027306213	19.907591458795203	0.6558547234764234	1.6442656847789665	10.873736182621833	9.66655697200897	4.226518332057713	8.460745900435612	0.061225998168524025	10.986345781576961	33.288794192396146	6.502621695777693	3.794923650112408	12.720201326744762	6.440290549027399	3.627854982231519	13.583116670097562	4.819987111762133	6.669359837738302	3.07213103375768	0.4548614654657324	23.46088630662175	9.320478480625852	1.4143469790195655	6.518347840320607	2.326506381828784	16.69476346999734	0.6873832595837717	6.460055888621702	11.18862826860759	3.976551753080467	0.5674426089351998	13.00282497299673	0.9099316821209147	4.68375509807807	4.006770050326301	4.058559353091711	13.969466055982709	0.6492178970334624	4.725707392405367	3.679549035329312	0.8973280418187004	4.546871537444561	12.303523484668341	4.4965526885184435	5.130448591287826	1.2412114821997429	24.806164314613515	5.410167188077601	15.975159524260697	2.641855130409013	5.907978463229065	2.0459024241885984	0.599548352713532	5.627672248841174	1
15170000	-7417.765261150551	-7088.524601163662	-329.24065998688883	-7088.524601163662	2.2811674152163337	1.3306567646861123	1.0	0.3472923431213922	0.9336188863678689	0.10837669553397586	0.32326285254528003	-125.92354792931152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.90706332042408	19.740716535318864	13.064071612408773	2.8976802923711644	28.667442692978728	17.035319712725666	16.390566561238444	14.910325552252873	0.10789823683362601	19.361176208411912	58.6646572880786	0.09137208609877497	6.68777289082828	22.4167402146185	5.739746116772691	21.02588816959127	23.937451135952475	8.494236541288439	11.753375834236863	37.49131504154059	0.801599836595933	41.344989755349076	0.17270782974711604	13.891968251920813	11.48724822914263	0.35593402007112607	29.4210890251063	2.122822086771788	1.1025868310814002	19.717657512854675	7.007855088847309	9.522383451845377	22.914806298149543	1.7273937810530953	8.254155619514883	21.392002776163462	7.152376627292704	24.618312514872255	23.396976122920336	3.928260341068181	6.484448847401666	1.5813562288868122	5.687636078745101	22.452728543622513	7.924249851920981	9.041361083927615	0.6485116734383939	7.802271238755892	9.53430761491139	28.152934984566368	33.06819816327928	9.493753954524488	3.605482489578701	0.3521030610860743	9.917615576574727	1
15180000	-7331.407230765003	-7084.533986945387	-246.87324381961545	-7084.533986945387	1.7297185742935461	1.0345617076190297	1.0	0.3497042718278124	0.8848146952839618	0.09469784335839376	0.33149601326946826	-112.99299262632123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.9478675159393	13.662170198889033	3.9587553187682287	10.33183242206457	0.16555686029125635	0.7628288349333723	7.8517253867638015	1.203835242886305	0.03394310406717647	2.0892161454812306	0.05883258154225018	0.028744234551932684	1.9586294127775326	7.051957180031753	5.025575932513194	6.614416798540625	0.2182052908508947	2.672154461029272	2.2491455094887165	7.191334714197675	0.252170818284659	13.006489550761621	6.966413387290928	0.5090882727402287	5.103746791984019	0.392462838083806	1.358429828956194	2.5134855744626035	0.9093725690837522	6.202867818421964	1.8114305217135689	2.995593458787797	7.208641009181747	1.4618912403367166	2.5966287439142737	0.02816789261873924	2.25002624057873	2.2639927603362806	7.360324123016898	1.3874629476475586	2.0399065684921664	14.551494657067657	2.67129878319076	7.063278547576163	2.492845529930264	2.1340453325231254	1.5467487604311332	2.454472958865764	2.9399811326784	0.11312596029089772	10.40273988258907	2.986587065027608	3.778958852281222	0.11076613664451833	3.11992732682927	1
15190000	-7345.928264543942	-7093.279812824091	-252.64845171985075	-7093.279812824091	1.3709414047906743	1.0345617076190297	1.0	0.44528464454511113	0.9727615844480242	0.20601344344772324	0.44872607176989304	-110.67985095383986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.57112383544921	19.786009845488387	11.219133443385145	4.305864468319835	3.9543237321572327	1.5351089219502057	13.350296778389815	5.3741440404556	0.043206652394904364	1.9796644256343343	5.017687212875734	2.4118267890579594	1.065768317456964	10.383981657240426	4.714581109880339	0.008170603133560042	5.4028318062370415	3.247093826392455	2.244108090047186	1.9041488303611438	0.5741880601006332	16.55614264934434	4.483669017055394	3.1556204800467618	4.5147246644300685	4.477836010964547	1.7291643482699917	6.264776357147308	1.861065298822997	7.895717290666474	1.5499136995461344	8.371466591605634	1.9451004200760853	0.9312589042086112	2.508496158948206	0.5958903197303934	1.716032708724204	2.14574929926661	2.861707801617183	1.522970769204367	2.5966256311883287	0.00659914346858813	1.1193707826934558	8.990946154174004	4.228586767894138	2.7164561819335353	0.9035467100660056	4.793411653405754	1.2522504499643685	0.14399961869884345	2.015238989468616	0.6563985189894285	2.8503281197702726	1.2294566583675866	3.086037501005318	1
15200000	-7410.179515195449	-7086.9031368092255	-323.27637838622405	-7086.9031368092255	2.2873444056361714	1.3902466816900172	1.0	0.3627165345719919	0.9355540504947609	0.15308069165667715	0.380795562210513	-108.84996291584943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.911222046573922	23.247278491073594	41.359741501294174	30.33959908095509	14.5777575603119	27.26758943936994	36.452613761050934	10.887372914642434	4.876861679713559	6.677627680455209	12.609215051992566	14.226911691286894	13.118769207305588	6.78982812887378	5.828536259907599	0.030121224176449645	2.077691934712799	7.203095420777572	8.27298569659488	7.7967492271311905	50.44410015700978	61.03481910531782	16.52920811206779	1.4722597370629495	16.643695880134157	8.408437629038024	1.286470850991448	23.095324786229742	10.444423007566499	29.107847567479315	19.88573523796326	14.488081448510407	7.170683099044393	23.028126322951703	9.247661881788112	3.442872866998194	12.75965738561722	7.910382454411048	10.549789386533122	3.4903201089698634	17.374591497889295	0.024327981244548345	4.126600904600125	33.14544841321448	4.252182522767685	25.869246968759594	7.59735766128359	11.295967543985029	4.616466607404767	42.89116249794792	7.429251473686199	2.4198368977634335	10.507837777531394	6.178384156601327	11.376788942655425	1
15210000	-7386.0204073562445	-7074.732959874287	-311.2874474819574	-7074.732959874287	2.3221442443507283	1.49085899628391	1.0	0.43397320412638957	0.8698015957037571	0.1927883606946257	0.45056464497245596	-117.68482817683703	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.109858028092173	31.78570638347961	1.5733653709892126	22.797479517669686	10.503181638433638	6.802716190005022	6.0398906685791305	5.009595344918648	3.5137478336861676	1.4924019406060662	14.676447022936534	1.372736683281721	9.451989806179256	8.942932939505143	4.199423318074195	0.021702150511718376	1.4969638292249272	2.5113664715960247	7.83199313993497	5.617508247278324	1.583852752021041	43.97519911274864	8.454953013157471	1.0607537800891964	11.991677062858116	2.112297805946856	6.996638722974368	20.09928878919507	7.525140372464743	4.646109703250556	16.3041389490504	8.834289438226055	8.020362311008915	16.591618605405163	24.360274355570787	6.085983116490732	0.5521747580058508	5.699380265065964	21.36513010910157	2.5147534474433684	12.518282708497154	0.017528155812081638	2.973189715292011	8.863742569865428	2.46104850824248	1.6373428173432794	18.771159875242347	13.446218426046851	3.175416203048406	30.902809882501696	5.352728452431296	1.8033790695201068	7.570830311040363	4.451486503347773	8.196904100816768	2
15220000	-7350.745424681095	-7073.1617871477965	-277.58363753329803	-7073.1617871477965	1.5374602251159444	1.49085899628391	1.0	0.3632505009411495	0.9342014873639147	0.11268206275025544	0.35017471562535996	-119.34135880033492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.586577055733816	30.053085146130314	5.078762320626631	0.7419564175211131	5.829812935452897	3.581202763001728	3.179623042678775	2.6372372725327544	1.8497675191825018	0.6012778250184556	7.726227459968452	0.7226596356122121	1.452728133959225	4.707892444395996	2.210732591166659	0.011424819028880847	0.7880574246520189	2.691789555970936	4.123052423347529	2.957265229717494	4.567868500911276	23.150180040953636	0.7155010859244365	0.5584202342148793	6.312864719188031	1.111992111335425	3.286838060294108	10.581013015358776	3.9615137161597067	1.6491123562141115	12.846156953793194	4.650698465388833	4.222216959552277	4.3543213407767825	12.824154263237876	3.2038878212178323	0.2906853253610311	2.959058533283528	11.247398956761332	1.1271782473567287	13.748305897566468	0.009227473008028751	3.5890288468349665	4.246621622806383	0.5659020820631685	0.7687935431803206	0.6800569598342667	7.078589380229333	1.252885073347183	16.268388250318935	14.857925325892692	1.1597457454644802	3.9855665988168996	2.343428024922817	4.315155122454625	1
15230000	-7325.098542366889	-7082.245297393341	-242.85324497354728	-7082.245297393341	1.3508843152284407	1.3625681501716862	1.0	0.36920554882272355	1.0306645849603358	0.15145880564940103	0.3839374201354623	-115.27263525031951	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.810754107666728	25.60537300441148	2.4630818141284454	1.2901347907060507	0.29405928979472296	1.6273707556085804	1.8868265929408383	1.1984138003187021	3.7742264653842423	0.2732327693198798	5.562674315138067	0.6157850153471434	0.6601489604217441	4.828870843890517	1.004601472026079	3.91947231088255	0.35810918607243586	0.5885715002929275	7.164612498601546	1.2028101923487269	2.0757315644473135	10.519908667261133	0.32513812255177466	5.864985913355975	2.868693036388907	7.592824903676917	7.066575093706234	4.808225695513441	5.830007364753826	0.7493899113844474	5.837552781021005	2.1133711706911917	0.05907350621080458	1.405278834724484	5.827554314716789	2.1585236325940174	0.13209327393140927	1.0363591656574276	6.921989558613434	1.9813725001129818	6.247507454201594	0.004193149820103128	1.6309270859266316	2.550584899223616	0.25715731831829897	3.579841720214161	0.30903159687465903	3.2166537643043593	0.680314557393293	7.392683696374801	6.751740899503539	0.5270118546787955	2.4326797370369886	2.6216788855412436	1.3364410941630662	2
15240000	-7452.705495881645	-7084.402275359391	-368.3032205222543	-7084.402275359391	1.6871055713320882	1.3625681501716862	1.0	0.3352438904190769	0.9894751788960919	0.0934802839741106	0.304705955129833	-119.10628549824779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50.63255206944529	11.900820551089923	80.96088940038493	6.648881760442399	3.09493521572998	17.127862425628713	25.683997642165934	8.379741015093716	39.72323543327621	2.8757388363749534	3.5996692927497262	6.481056016448622	10.111088824449359	32.779826700113176	10.57329790777275	41.251928787888474	3.769051920875147	6.194637362088526	75.40660097649128	12.65941852997643	21.846800764889693	143.67537264311002	3.42203582877549	61.728202688910294	30.192615603598988	79.91348002528902	51.763459633822315	50.605940865226735	19.537016063023287	7.887229914333138	61.43947259165491	22.242952653006228	0.6217408564650073	14.790374269573043	61.33424005338071	34.88400087431461	1.3902642747208396	0.7492474506170538	0.8348538768080557	20.853684066092264	65.75419142187923	3.2447571339214543	17.16529233286881	26.84456944321275	29.995494858290723	44.88355417902408	3.2525167717310333	34.45074865870515	7.160220930003894	77.80702023267224	71.0611818859562	4.752590439066209	25.603633172087022	27.592824266363067	19.253847991063402	1
15250000	-7418.347880284126	-7078.801847295689	-339.54603298843745	-7078.801847295689	2.615484699692527	1.279088543740839	1.0	0.5311952380548721	0.8508359819454594	0.20939153334885807	0.4854382896328418	-120.52791646995479	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.919958034638192	66.25224354905623	44.6437033512637	2.0216386414629386	14.768779836459869	9.44469872841329	11.691624651258852	4.620782637257972	21.904309006110783	0.6997122185516479	1.9849407443318927	3.5738038989462924	5.575487786512001	18.07555314601978	5.166642935868779	22.747265810856973	2.078342235581479	3.4158660411210877	27.873223667089583	6.980695612875409	12.046830262678165	79.22591713932904	15.91867057602624	34.03835592296855	16.648905223111353	18.815277599097946	28.543566571990855	27.90528400232763	10.773161658008402	4.349200646961122	33.879143482172516	6.476643050906745	1.6285550597359104	8.15575379958515	28.034410329006857	19.23584335933347	0.7666238145378113	0.1303299939806795	0.46035769979688584	11.499202789429479	36.25837904797806	1.7892339870095033	1.8588868628407633	14.802715282540996	16.54020829372856	24.749827885527136	1.7935128304245116	18.996938086266464	3.9483111104147954	42.904587086918525	39.18477609871392	2.620688078936979	14.11843437633719	15.215320265061292	10.617016246356513	2
15260000	-7379.230364030185	-7067.416507663711	-311.81385636647394	-7067.416507663711	1.539807627536263	1.2275645530244041	1.0	0.43711888681649813	1.0115824551924322	0.2211425334021069	0.45372620826041465	-111.59035948754634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.470429946081122	33.451235939584016	29.534012703748978	44.80308012141086	9.746669641977933	6.556170505430128	2.9315658208981774	3.0568757263766893	14.490781272405524	0.4628941597670527	1.3131362489807352	2.364247627973717	26.766778077980806	22.616872730057196	25.255938100807853	15.048438794323008	28.339013612394467	6.993391360282981	18.43951285584731	4.618074609301682	1.9112710093499923	2.4859294261862854	1.0091071214688245	22.518052060643562	11.014072342834998	12.44723456887214	18.882977765410246	6.357114722593356	11.733738491655501	6.151136870962895	38.16607326168107	9.84377130556757	3.1858405397272374	5.395433582881259	18.546145786437393	12.725459572022693	8.613935450142987	51.34718113056112	0.3045493346977237	7.607290071655372	2.879673918053802	1.183666571891204	17.024058328564372	0.5527153005378589	10.942163960414502	2.893287889222539	1.1864972379491228	12.56741194514378	2.612002628362663	28.38350147845179	25.922662956235648	0.9647839201815649	9.340041011987099	10.065685153048795	6.239566330782198	1
15270000	-7478.82242559991	-7070.94166685978	-407.88075874013055	-7070.94166685978	2.434650635770305	1.1775947048469837	1.0	0.43942182714460853	0.9412221981801121	0.15636995690723193	0.3943559190128549	-127.59571657610746	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	76.03141758384628	21.485997092466675	86.62328575987843	184.42676774160623	40.12105358480032	26.98772789287539	12.06745623972502	66.66156870940698	59.64964785631334	1.9054509971404139	5.405375553367823	9.732155623817894	110.18238813942139	93.09977623691059	103.96318774494554	61.94518142220508	10.138273563520542	37.73009134879088	75.90415090922599	5.513408959165752	2.398848217565372	10.233044863497767	4.153874336612711	92.69299222570795	45.338172205052224	51.23762099922303	77.72962361458207	49.307758299649755	48.300595800044896	78.748778293683	157.1062862188665	40.52076150464963	13.11414910961186	28.31126763409496	76.34309320226147	13.3581825529473	35.45828251762351	211.36481293005286	1.2536425902851311	31.314541665133028	67.57974457056615	102.722631915478	72.54970911208468	4.058539937237602	140.08422380652937	11.909889501107008	7.874372118296555	51.73231745762243	10.7520108165799	13.903349039246335	106.70768454575308	2.4327340334051346	38.447213221656035	41.364737461230234	25.684462929270545	3
15280000	-7491.941061922862	-7066.080997554488	-425.8600643683737	-7066.080997554488	1.3381813626852141	1.3231180815332033	1.0	0.3039811621519882	0.9686981995745205	0.09611025809548557	0.3159359820420182	-114.29448381666438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142.86515305319304	24.26253333918833	162.7675686094905	346.543037573302	75.38857807993399	55.798679661322645	27.703117995401573	125.25894582897753	112.08335108527343	3.5803955390102002	10.156851342279236	18.286991705776643	207.0357787022133	174.9370747511901	195.3497277977246	116.39672264471078	19.05009863521517	70.89589338922436	142.62601542396052	11.52493289370528	1.6083443324971018	19.22817654966894	7.805245669784662	174.17271625483593	85.19168939713387	96.27691813141637	146.05612952327357	92.6506523230467	90.75816591113923	147.9711495747421	295.20709122021947	76.13964040338557	24.641851740314678	53.19766107496897	143.45080022830638	25.100397382894183	66.62710126767277	397.16037539364703	2.3556293730493176	58.840896697029635	126.9842238666992	193.01868881305137	136.32292578041753	7.626109675865582	263.2221614490797	22.3790143666054	14.796164712273455	97.20646656665582	20.20332804194136	26.12478040743391	157.27469139815324	4.571175062425484	50.714511582643006	77.7254947520453	48.26182181113128	1
15290000	-7349.699272581136	-7065.561055656695	-284.13821692444094	-7065.561055656695	1.2828759869219746	1.378520040592718	1.0	0.4064421862134786	0.998909728206681	0.1518756280922887	0.39474496440229834	-116.22748720891194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9.669690932939716	30.7689510340872	1.3376510875373748	23.455433299737404	5.102603639358668	4.180583624389086	3.025073359900519	8.47803167439354	7.58625417437681	3.688369379343342	4.712246740369297	1.237737503576209	0.909438478867206	17.60197781849346	13.222059062468364	7.87820059355128	1.1775168240307607	5.165004919814614	9.653505131744003	3.838855919300426	2.5476706331376486	1.3411265365551726	0.5282905710000695	11.78871333660905	6.801016214446388	6.5164109120445115	14.810273257928165	6.2709705869670165	6.142879458326851	10.01528541285926	19.98080898180136	1.235310029175985	1.667860113203722	1.633296907174758	9.709329900582068	8.841354665111954	4.509591480129466	26.881419287997957	2.7424619013751994	0.10790801919405789	8.594805464513977	0.7370556568047762	0.2526563195286908	0.5161659229725865	4.913451331808765	1.5147021347348457	1.8615866238133116	0.012690108452847496	1.3674428914770318	1.7682307184926138	10.644986722741095	0.5941178619771732	21.50419597036903	11.431151025062308	0.043756954828815905	3
15300000	-7317.008118934503	-7090.864736867578	-226.14338206692432	-7090.864736867578	2.1097288388934166	1.378520040592718	1.0	0.31015253706093576	0.959269061377004	0.10560062559026429	0.3295402090315895	-121.1471931447764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3.3309708084311382	16.020411671593685	0.5158626239296206	0.24330428795007966	4.1281910088264295	1.0285552400837858	4.26385723349015	0.7888974590201141	0.06145756989937046	0.024742859566462144	0.35104996115803366	0.7016028238526256	3.1804231481852145	2.5312212957256284	4.813949462339608	2.713846428192533	2.207183370407954	0.9914593412196397	5.49877853297672	3.6841379885678776	2.1322037309766104	0.4619851218263836	1.3486056502474433	0.014460498221100791	6.176765483384027	0.9054567510649402	1.1617628874300936	0.3247677448945844	2.7714841015683724	1.1438805424351979	7.305861250751001	0.0968907971385644	0.5745368066215196	0.5626306318402671	1.3973830395151852	3.3642426557929497	2.3945629849613694	0.6347828068558768	2.0730094486465944	0.9040157855452259	4.843218026990468	3.9677151119648824	1.6008256097139553	0.5837847584366258	0.46355015706359487	1.9143076759462967	1.4699904299228743	1.8786967094420153	0.2931617370784217	4.284894059637993	0.4342616450623658	0.9033277928927501	2.496428571061	0.4798596444973397	1.6942390765048159	2
15310000	-7311.755985041353	-7065.836469141511	-245.91951589984154	-7065.836469141511	1.216353196481984	1.2025476620729576	1.0	0.46081452803255296	1.0934658311654153	0.30252096486350477	0.4811863622489167	-112.78120457736556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	6.26367746850056	11.814880600214044	0.9700466561192752	4.554203435639301	1.7952575712352161	9.793862509819624	4.773859391012524	1.2155107800137799	3.6752834466404054	3.5929542541742614	0.46568571013475946	1.319319217232014	7.196296116955576	4.75979968293174	1.5188883415729826	2.455211644791795	10.618625018360783	1.864375851272264	1.353345616419408	3.51928388402277	7.498485977284127	0.8687334608403032	2.7596677598324573	0.02719204162988806	2.8900642260931897	4.110395197626245	0.7343695127237951	0.610704963562877	1.589107145759341	4.207718505776153	0.9477900121804989	0.18219694432798886	2.058044728569559	0.8231674442393362	0.2851665309284973	3.1881816683293134	0.6817377518178676	8.175897054575586	3.2963230521425357	1.1555851028414967	1.47604162907721	1.8256198103887582	6.496032848034698	4.572961480525173	0.37053913492859636	0.5601593368110135	1.8503911375393594	3.5582268868740723	3.197807823765528	7.254419340376797	1.4921524829367032	0.5875731378394895	5.8999060334079125	1.015566444215935	3.1735502023271724	3
